OrderID,CustomerName,AreaName,DeliveryAgent,FoodItem,UnitPrice,UnitPriceDiscount,OrderQuantity,OrderDate,OrderMonth,PaymentMethod,OrderStatus,OrderDetails,FoodCategory
ord_15719,Aryan Shah,Jayanagar,Manoj Singh,Biryani,250,22.5,2,10/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15720,Kriti Patel,Whitefield,Manoj Singh,Chicken Tikka,180,18,1,10/05/23,May,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15721,Sneha Jain,HSR Layout,Divya Patel,Pizza,300,36,3,10/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15722,Raj Kapoor,Malleswaram,Pooja Sharma,Veg Biryani,230,18.4,2,10/05/23,May,Credit Card,Cancelled,Refund Initiated,Indian-Veg
ord_15723,Karan Sharma,Marathahalli,Ravi Tiwari,Tandoori Chicken,280,36.4,3,10/05/23,May,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_15724,Rohit Singh,Indiranagar,Siddharth Singh,Hakka Noodles,160,14.4,1,11/05/23,May,Online Payment,Delivered,Late,Non Indian-Non Veg
ord_15725,Anjali Jain,Malleswaram,Anil Gupta,Butter Naan,50,3.5,4,11/05/23,May,UPI,Delivered,Late,Indian-Veg
ord_15726,Kriti Patel,Whitefield,Pooja Sharma,Paneer Tikka,180,23.4,1,11/05/23,May,Credit Card,Cancelled,Refund Not Initiated,Indian-Veg
ord_15727,Rahul Sharma,MG Road,Pooja Sharma,Chicken Biryani,220,11,2,12/05/23,May,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_15728,Raj Kapoor,Malleswaram,Ravi Tiwari,Biryani,250,30,2,12/05/23,May,Credit Card,Cancelled,Refund Initiated,Indian-Veg
ord_15729,Akash Gupta,Jayanagar,Manoj Singh,Hakka Noodles,160,11.2,1,12/05/23,May,Online Payment,Delivered,On Time,Non Indian-Non Veg
ord_15730,Priya Singh,Brigade Road,Ananya Reddy,Samosa,20,1.8,5,12/05/23,May,Online Payment,Delivered,On Time,Indian-Veg
ord_15731,Akash Gupta,Jayanagar,Pooja Sharma,Chicken Tikka,180,10.8,1,12/05/23,May,Credit Card,Cancelled,Refund Initiated,Indian-Non Veg
ord_15732,Naveen Kumar,Koramangala,Ravi Tiwari,Butter Naan,50,2.5,4,12/05/23,May,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15733,Tanvi Gupta,BTM Layout,Manoj Singh,Butter Chicken,280,30.8,3,12/05/23,May,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15734,Kriti Patel,Whitefield,Manoj Singh,Fried Rice,150,13.5,2,13/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15735,Nisha Gupta,Koramangala,Siddharth Singh,Fried Rice,150,13.5,2,13/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15736,Rahul Sharma,MG Road,Divya Patel,Butter Naan,50,7.5,4,14/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15737,Tanvi Gupta,BTM Layout,Ananya Reddy,Burger,120,8.4,1,14/05/23,May,UPI,Delivered,Late,Non Indian-Veg
ord_15738,Raj Kapoor,Malleswaram,Ananya Reddy,Butter Naan,50,5,4,14/05/23,May,Online Payment,Delivered,Before Time,Indian-Veg
ord_15739,Nisha Gupta,Koramangala,Rajesh Kumar,Veg Biryani,230,16.1,2,14/05/23,May,Credit Card,Delivered,On Time,Indian-Veg
ord_15740,Akash Gupta,Jayanagar,Manoj Singh,Masala Dosa,100,11,1,14/05/23,May,Credit Card,Delivered,On Time,Indian-Veg
ord_15741,Nisha Gupta,Koramangala,Pooja Sharma,Hakka Noodles,160,20.8,1,14/05/23,May,UPI,Delivered,Before Time,Non Indian-Non Veg
ord_15742,Naveen Kumar,Koramangala,Sneha Verma,Pasta,200,24,2,15/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15743,Arjun Shah,MG Road,Pooja Sharma,Fish Curry,190,26.6,1,15/05/23,May,UPI,Delivered,On Time,Indian-Non Veg
ord_15744,Kriti Patel,Whitefield,Rajesh Kumar,Fried Rice,150,21,2,15/05/23,May,Credit Card,Delivered,On Time,Non Indian-Veg
ord_15745,Sneha Jain,HSR Layout,Siddharth Singh,Pizza,300,27,3,15/05/23,May,UPI,Delivered,Late,Non Indian-Veg
ord_15746,Sneha Jain,HSR Layout,Pooja Sharma,Noodles,130,14.3,1,16/05/23,May,Online Payment,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_15747,Deepak Sharma,HSR Layout,Pooja Sharma,Pasta,200,20,2,16/05/23,May,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
ord_15748,Sneha Jain,HSR Layout,Anil Gupta,Pasta,200,24,2,16/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15749,Nisha Gupta,Koramangala,Manoj Singh,Chicken Biryani,220,26.4,2,16/05/23,May,Online Payment,Delivered,Before Time,Indian-Non Veg
ord_15750,Rohit Singh,Indiranagar,Ananya Reddy,Hakka Noodles,160,14.4,1,16/05/23,May,Online Payment,Delivered,Before Time,Non Indian-Non Veg
ord_15751,Naveen Kumar,Koramangala,Siddharth Singh,Sushi,350,17.5,1,16/05/23,May,Online Payment,Cancelled,Refund Not Initiated,Non Indian-Non Veg
ord_15752,Pooja Patel,BTM Layout,Anil Gupta,Paneer Tikka,180,19.8,1,16/05/23,May,Credit Card,Delivered,Before Time,Indian-Veg
ord_15753,Pooja Patel,BTM Layout,Anil Gupta,Chicken Curry,200,26,2,16/05/23,May,UPI,Delivered,On Time,Indian-Non Veg
ord_15754,Akash Gupta,Jayanagar,Siddharth Singh,Burger,120,10.8,1,17/05/23,May,UPI,Delivered,Before Time,Non Indian-Veg
ord_15755,Kriti Patel,Whitefield,Pooja Sharma,Butter Naan,50,5,4,17/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15756,Anjali Jain,Malleswaram,Anil Gupta,Burger,120,16.8,1,17/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15757,Raj Kapoor,Malleswaram,Manoj Singh,Samosa,20,1,5,17/05/23,May,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15758,Rahul Sharma,MG Road,Ravi Tiwari,Veg Biryani,230,23,2,17/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15759,Raj Kapoor,Malleswaram,Pooja Sharma,Biryani,250,20,2,17/05/23,May,Online Payment,Delivered,Before Time,Indian-Veg
ord_15760,Neha Patel,Whitefield,Siddharth Singh,Masala Dosa,100,13,1,17/05/23,May,Online Payment,Delivered,On Time,Indian-Veg
ord_15761,Akash Gupta,Jayanagar,Ravi Tiwari,Butter Naan,50,7,4,17/05/23,May,Credit Card,Delivered,On Time,Indian-Veg
ord_15762,Rohan Patel,Indiranagar,Sneha Verma,Sushi,350,24.5,1,18/05/23,May,Credit Card,Cancelled,Refund Not Initiated,Non Indian-Non Veg
ord_15763,Rohan Patel,Indiranagar,Rajesh Kumar,Fried Rice,150,16.5,2,18/05/23,May,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
ord_15764,Tanvi Gupta,BTM Layout,Rajesh Kumar,Butter Naan,50,4.5,4,18/05/23,May,UPI,Delivered,Late,Indian-Veg
ord_15765,Rohan Patel,Indiranagar,Rajesh Kumar,Pizza,300,33,3,18/05/23,May,Credit Card,Delivered,On Time,Non Indian-Veg
ord_15766,Rohit Singh,Indiranagar,Manoj Singh,Sushi,350,31.5,1,19/05/23,May,UPI,Delivered,Before Time,Non Indian-Non Veg
ord_15767,Arjun Shah,MG Road,Anil Gupta,Biryani,250,17.5,2,19/05/23,May,UPI,Delivered,Before Time,Indian-Veg
ord_15768,Rohit Singh,Indiranagar,Ananya Reddy,Paneer Tikka,180,23.4,1,19/05/23,May,Credit Card,Delivered,On Time,Indian-Veg
ord_15769,Priyanka Singh,Koramangala,Divya Patel,Hakka Noodles,160,24,1,19/05/23,May,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15770,Rohit Singh,Indiranagar,Pooja Sharma,Biryani,250,20,2,19/05/23,May,Credit Card,Cancelled,Refund Initiated,Indian-Veg
ord_15771,Naveen Kumar,Koramangala,Manoj Singh,Masala Dosa,100,6,1,19/05/23,May,Online Payment,Delivered,On Time,Indian-Veg
ord_15772,Nisha Gupta,Koramangala,Pooja Sharma,Pav Bhaji,150,13.5,2,19/05/23,May,Online Payment,Delivered,On Time,Indian-Veg
ord_15773,Aryan Shah,Jayanagar,Anil Gupta,Sushi,350,45.5,1,20/05/23,May,UPI,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_15774,Karan Sharma,Marathahalli,Pooja Sharma,Tandoori Chicken,280,33.6,3,20/05/23,May,UPI,Delivered,On Time,Indian-Non Veg
ord_15775,Tanvi Gupta,BTM Layout,Sneha Verma,Paneer Tikka,180,10.8,1,20/05/23,May,Credit Card,Delivered,On Time,Indian-Veg
ord_15776,Rohit Singh,Indiranagar,Divya Patel,Butter Chicken,280,19.6,3,20/05/23,May,UPI,Delivered,Late,Indian-Non Veg
ord_15777,Anjali Jain,Malleswaram,Siddharth Singh,Chicken Biryani,220,11,2,20/05/23,May,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15778,Priyanka Singh,Koramangala,Ananya Reddy,Masala Dosa,100,10,1,20/05/23,May,Credit Card,Delivered,Late,Indian-Veg
ord_15779,Karan Sharma,Marathahalli,Anil Gupta,Butter Chicken,280,25.2,3,21/05/23,May,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15780,Kriti Patel,Whitefield,Siddharth Singh,Burger,120,8.4,1,21/05/23,May,Online Payment,Delivered,On Time,Non Indian-Veg
ord_15781,Priyanka Singh,Koramangala,Divya Patel,Veg Biryani,230,32.2,2,21/05/23,May,Online Payment,Delivered,On Time,Indian-Veg
ord_15782,Pooja Patel,BTM Layout,Pooja Sharma,Butter Naan,50,5.5,4,21/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15783,Anjali Jain,Malleswaram,Rajesh Kumar,Butter Chicken,280,36.4,3,21/05/23,May,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_15784,Priya Singh,Brigade Road,Ananya Reddy,Burger,120,8.4,1,22/05/23,May,UPI,Delivered,Late,Non Indian-Veg
ord_15785,Nisha Gupta,Koramangala,Sneha Verma,Chicken Tikka,180,19.8,1,22/05/23,May,UPI,Delivered,On Time,Indian-Non Veg
ord_15786,Arjun Shah,MG Road,Divya Patel,Biryani,250,35,2,22/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15787,Pooja Patel,BTM Layout,Ananya Reddy,Biryani,250,37.5,2,22/05/23,May,Online Payment,Delivered,Late,Indian-Veg
ord_15788,Arjun Shah,MG Road,Sneha Verma,Tandoori Chicken,280,28,3,22/05/23,May,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_15789,Rahul Sharma,MG Road,Siddharth Singh,Pasta,200,18,2,22/05/23,May,Credit Card,Delivered,Late,Non Indian-Veg
ord_15790,Rahul Sharma,MG Road,Sneha Verma,Paneer Tikka,180,14.4,1,23/05/23,May,Credit Card,Delivered,On Time,Indian-Veg
ord_15791,Karan Sharma,Marathahalli,Siddharth Singh,Tandoori Chicken,280,22.4,3,23/05/23,May,UPI,Cancelled,Refund Not Initiated,Indian-Non Veg
ord_15792,Priya Singh,Brigade Road,Ananya Reddy,Fried Rice,150,12,2,23/05/23,May,UPI,Delivered,Before Time,Non Indian-Veg
ord_15793,Priyanka Singh,Koramangala,Ravi Tiwari,Noodles,130,7.8,1,24/05/23,May,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_15794,Deepak Sharma,HSR Layout,Pooja Sharma,Biryani,250,30,2,24/05/23,May,Online Payment,Delivered,On Time,Indian-Veg
ord_15795,Nisha Gupta,Koramangala,Ravi Tiwari,Noodles,130,11.7,1,24/05/23,May,Online Payment,Delivered,Before Time,Non Indian-Non Veg
ord_15796,Sneha Jain,HSR Layout,Pooja Sharma,Biryani,250,17.5,2,25/05/23,May,Credit Card,Delivered,Before Time,Indian-Veg
ord_15797,Rahul Sharma,MG Road,Manoj Singh,Fried Rice,150,12,2,25/05/23,May,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_15798,Pooja Patel,BTM Layout,Rajesh Kumar,Chicken Tikka,180,27,1,25/05/23,May,Credit Card,Delivered,Late,Indian-Non Veg
ord_15799,Tanvi Gupta,BTM Layout,Siddharth Singh,Fried Rice,150,19.5,2,26/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15800,Naveen Kumar,Koramangala,Ananya Reddy,Fried Rice,150,18,2,26/05/23,May,Online Payment,Delivered,On Time,Non Indian-Veg
ord_15801,Shreya Singh,Marathahalli,Anil Gupta,Butter Naan,50,4.5,4,26/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15802,Priyanka Singh,Koramangala,Anil Gupta,Fried Rice,150,7.5,2,26/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15803,Karan Sharma,Marathahalli,Anil Gupta,Veg Biryani,230,32.2,2,26/05/23,May,Online Payment,Delivered,Before Time,Indian-Veg
ord_15804,Anjali Jain,Malleswaram,Siddharth Singh,Pav Bhaji,150,19.5,2,26/05/23,May,Credit Card,Delivered,On Time,Indian-Veg
ord_15805,Akash Gupta,Jayanagar,Ravi Tiwari,Sushi,350,45.5,1,26/05/23,May,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15806,Karan Sharma,Marathahalli,Sneha Verma,Masala Dosa,100,9,1,26/05/23,May,Online Payment,Delivered,On Time,Indian-Veg
ord_15807,Nisha Gupta,Koramangala,Sneha Verma,Tandoori Chicken,280,36.4,3,26/05/23,May,UPI,Delivered,Before Time,Indian-Non Veg
ord_15808,Nisha Gupta,Koramangala,Divya Patel,Veg Biryani,230,25.3,2,26/05/23,May,UPI,Delivered,Before Time,Indian-Veg
ord_15809,Deepak Sharma,HSR Layout,Divya Patel,Samosa,20,3,5,26/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15810,Anjali Jain,Malleswaram,Anil Gupta,Hakka Noodles,160,12.8,1,27/05/23,May,Credit Card,Delivered,Before Time,Non Indian-Non Veg
ord_15811,Aryan Shah,Jayanagar,Manoj Singh,Fish Curry,190,9.5,1,27/05/23,May,UPI,Delivered,On Time,Indian-Non Veg
ord_15812,Naveen Kumar,Koramangala,Divya Patel,Fish Curry,190,20.9,1,27/05/23,May,Credit Card,Delivered,Before Time,Indian-Non Veg
ord_15813,Neha Patel,Whitefield,Pooja Sharma,Fish Curry,190,26.6,1,27/05/23,May,UPI,Delivered,Before Time,Indian-Non Veg
ord_15814,Pooja Patel,BTM Layout,Anil Gupta,Tandoori Chicken,280,30.8,3,27/05/23,May,Credit Card,Delivered,Late,Indian-Non Veg
ord_15815,Rohan Patel,Indiranagar,Divya Patel,Pav Bhaji,150,7.5,2,27/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15816,Neha Patel,Whitefield,Sneha Verma,Fried Rice,150,22.5,2,28/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15817,Rohan Patel,Indiranagar,Sneha Verma,Pizza,300,27,3,28/05/23,May,UPI,Delivered,Late,Non Indian-Veg
ord_15818,Rohit Singh,Indiranagar,Manoj Singh,Pasta,200,10,2,28/05/23,May,Online Payment,Delivered,On Time,Non Indian-Veg
ord_15819,Aryan Shah,Jayanagar,Ravi Tiwari,Masala Dosa,100,10,1,28/05/23,May,Credit Card,Delivered,Before Time,Indian-Veg
ord_15820,Naveen Kumar,Koramangala,Ravi Tiwari,Butter Chicken,280,39.2,3,28/05/23,May,Credit Card,Delivered,Late,Indian-Non Veg
ord_15821,Shreya Singh,Marathahalli,Ravi Tiwari,Butter Naan,50,3,4,29/05/23,May,Online Payment,Delivered,On Time,Indian-Veg
ord_15822,Aryan Shah,Jayanagar,Siddharth Singh,Masala Dosa,100,8,1,29/05/23,May,Credit Card,Delivered,On Time,Indian-Veg
ord_15823,Priya Singh,Brigade Road,Siddharth Singh,Samosa,20,2.8,5,29/05/23,May,UPI,Delivered,On Time,Indian-Veg
ord_15824,Akash Gupta,Jayanagar,Pooja Sharma,Burger,120,18,1,30/05/23,May,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_15825,Naveen Kumar,Koramangala,Manoj Singh,Butter Chicken,280,14,3,30/05/23,May,UPI,Delivered,Late,Indian-Non Veg
ord_15826,Nisha Gupta,Koramangala,Manoj Singh,Fish Curry,190,26.6,1,30/05/23,May,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15827,Rohan Patel,Indiranagar,Siddharth Singh,Pasta,200,16,2,30/05/23,May,Credit Card,Delivered,On Time,Non Indian-Veg
ord_15828,Sneha Jain,HSR Layout,Sneha Verma,Fish Curry,190,13.3,1,30/05/23,May,UPI,Delivered,On Time,Indian-Non Veg
ord_15829,Akash Gupta,Jayanagar,Anil Gupta,Butter Chicken,280,25.2,3,30/05/23,May,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_15830,Pooja Patel,BTM Layout,Siddharth Singh,Tandoori Chicken,280,25.2,3,30/05/23,May,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15831,Sneha Jain,HSR Layout,Pooja Sharma,Pasta,200,14,2,31/05/23,May,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_15832,Pooja Patel,BTM Layout,Sneha Verma,Butter Chicken,280,33.6,3,31/05/23,May,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15833,Priya Singh,Brigade Road,Ananya Reddy,Burger,120,14.4,1,31/05/23,May,Credit Card,Delivered,Before Time,Non Indian-Veg
ord_15834,Priya Singh,Brigade Road,Pooja Sharma,Chicken Curry,200,18,2,31/05/23,May,UPI,Delivered,Late,Indian-Non Veg
ord_15835,Pooja Patel,BTM Layout,Manoj Singh,Chicken Biryani,220,22,2,31/05/23,May,UPI,Delivered,On Time,Indian-Non Veg
ord_15836,Sneha Jain,HSR Layout,Pooja Sharma,Fried Rice,150,12,2,31/05/23,May,Credit Card,Delivered,Late,Non Indian-Veg
ord_15837,Raj Kapoor,Malleswaram,Sneha Verma,Chicken Curry,200,24,2,31/05/23,May,Credit Card,Delivered,Late,Indian-Non Veg
ord_15838,Priya Singh,Brigade Road,Anil Gupta,Fried Rice,150,13.5,2,31/05/23,May,UPI,Delivered,On Time,Non Indian-Veg
ord_15839,Kriti Patel,Whitefield,Rajesh Kumar,Hakka Noodles,160,20.8,1,01/06/23,June,Online Payment,Delivered,Late,Non Indian-Non Veg
ord_15840,Neha Patel,Whitefield,Anil Gupta,Hakka Noodles,160,14.4,1,01/06/23,June,Online Payment,Delivered,Before Time,Non Indian-Non Veg
ord_15841,Naveen Kumar,Koramangala,Rajesh Kumar,Butter Chicken,280,36.4,3,01/06/23,June,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15842,Priyanka Singh,Koramangala,Pooja Sharma,Burger,120,7.2,1,01/06/23,June,UPI,Delivered,On Time,Non Indian-Veg
ord_15843,Priya Singh,Brigade Road,Anil Gupta,Veg Biryani,230,23,2,02/06/23,June,Credit Card,Delivered,Before Time,Indian-Veg
ord_15844,Naveen Kumar,Koramangala,Manoj Singh,Pasta,200,24,2,02/06/23,June,UPI,Delivered,On Time,Non Indian-Veg
ord_15845,Kriti Patel,Whitefield,Pooja Sharma,Biryani,250,25,2,02/06/23,June,UPI,Delivered,On Time,Indian-Veg
ord_15846,Neha Patel,Whitefield,Ravi Tiwari,Butter Naan,50,3,4,02/06/23,June,Credit Card,Delivered,Late,Indian-Veg
ord_15847,Sneha Jain,HSR Layout,Siddharth Singh,Butter Chicken,280,14,3,03/06/23,June,UPI,Delivered,On Time,Indian-Non Veg
ord_15848,Karan Sharma,Marathahalli,Ravi Tiwari,Noodles,130,9.1,1,03/06/23,June,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_15849,Pooja Patel,BTM Layout,Sneha Verma,Pizza,300,33,3,03/06/23,June,Online Payment,Delivered,On Time,Non Indian-Veg
ord_15850,Deepak Sharma,HSR Layout,Divya Patel,Fish Curry,190,22.8,1,03/06/23,June,UPI,Delivered,Late,Indian-Non Veg
ord_15851,Shreya Singh,Marathahalli,Anil Gupta,Butter Chicken,280,22.4,3,03/06/23,June,UPI,Delivered,On Time,Indian-Non Veg
ord_15852,Karan Sharma,Marathahalli,Sneha Verma,Fish Curry,190,17.1,1,03/06/23,June,Credit Card,Delivered,Before Time,Indian-Non Veg
ord_15853,Nisha Gupta,Koramangala,Anil Gupta,Veg Biryani,230,23,2,04/06/23,June,UPI,Delivered,Late,Indian-Veg
ord_15854,Rahul Sharma,MG Road,Pooja Sharma,Burger,120,16.8,1,04/06/23,June,UPI,Delivered,Before Time,Non Indian-Veg
ord_15855,Aryan Shah,Jayanagar,Divya Patel,Biryani,250,30,2,04/06/23,June,UPI,Delivered,On Time,Indian-Veg
ord_15856,Priya Singh,Brigade Road,Divya Patel,Masala Dosa,100,11,1,04/06/23,June,UPI,Delivered,Before Time,Indian-Veg
ord_15857,Rohit Singh,Indiranagar,Divya Patel,Pav Bhaji,150,16.5,2,04/06/23,June,UPI,Delivered,On Time,Indian-Veg
ord_15858,Shreya Singh,Marathahalli,Ananya Reddy,Hakka Noodles,160,24,1,04/06/23,June,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15859,Neha Patel,Whitefield,Manoj Singh,Fish Curry,190,20.9,1,05/06/23,June,Credit Card,Delivered,Before Time,Indian-Non Veg
ord_15860,Rahul Sharma,MG Road,Rajesh Kumar,Chicken Tikka,180,9,1,05/06/23,June,Online Payment,Delivered,Late,Indian-Non Veg
ord_15861,Akash Gupta,Jayanagar,Pooja Sharma,Veg Biryani,230,11.5,2,05/06/23,June,UPI,Delivered,Before Time,Indian-Veg
ord_15862,Rohit Singh,Indiranagar,Ananya Reddy,Chicken Curry,200,10,2,05/06/23,June,UPI,Delivered,On Time,Indian-Non Veg
ord_15863,Akash Gupta,Jayanagar,Anil Gupta,Masala Dosa,100,15,1,05/06/23,June,Credit Card,Delivered,Late,Indian-Veg
ord_15864,Rohit Singh,Indiranagar,Ananya Reddy,Masala Dosa,100,14,1,06/06/23,June,UPI,Delivered,On Time,Indian-Veg
ord_15865,Arjun Shah,MG Road,Manoj Singh,Pizza,300,30,3,06/06/23,June,UPI,Delivered,Before Time,Non Indian-Veg
ord_15866,Rahul Sharma,MG Road,Sneha Verma,Burger,120,16.8,1,06/06/23,June,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_15867,Kriti Patel,Whitefield,Siddharth Singh,Hakka Noodles,160,8,1,06/06/23,June,Credit Card,Cancelled,Refund Not Initiated,Non Indian-Non Veg
ord_15868,Rohan Patel,Indiranagar,Manoj Singh,Chicken Biryani,220,33,2,06/06/23,June,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_15869,Shreya Singh,Marathahalli,Siddharth Singh,Biryani,250,37.5,2,06/06/23,June,UPI,Delivered,On Time,Indian-Veg
ord_15870,Rohit Singh,Indiranagar,Pooja Sharma,Chicken Biryani,220,13.2,2,06/06/23,June,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15871,Arjun Shah,MG Road,Rajesh Kumar,Butter Naan,50,7,4,06/06/23,June,Online Payment,Delivered,On Time,Indian-Veg
ord_15872,Nisha Gupta,Koramangala,Divya Patel,Sushi,350,31.5,1,06/06/23,June,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15873,Shreya Singh,Marathahalli,Rajesh Kumar,Butter Chicken,280,25.2,3,06/06/23,June,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15874,Nisha Gupta,Koramangala,Siddharth Singh,Sushi,350,45.5,1,06/06/23,June,Credit Card,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_15875,Rahul Sharma,MG Road,Siddharth Singh,Chicken Biryani,220,19.8,2,06/06/23,June,Online Payment,Delivered,Late,Indian-Non Veg
ord_15876,Shreya Singh,Marathahalli,Sneha Verma,Hakka Noodles,160,8,1,06/06/23,June,UPI,Cancelled,Refund Not Initiated,Non Indian-Non Veg
ord_15877,Akash Gupta,Jayanagar,Rajesh Kumar,Pizza,300,45,3,06/06/23,June,UPI,Delivered,On Time,Non Indian-Veg
ord_15878,Shreya Singh,Marathahalli,Rajesh Kumar,Chicken Biryani,220,24.2,2,07/06/23,June,UPI,Cancelled,Refund Not Initiated,Indian-Non Veg
ord_15879,Neha Patel,Whitefield,Sneha Verma,Sushi,350,35,1,07/06/23,June,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15880,Priya Singh,Brigade Road,Sneha Verma,Fried Rice,150,18,2,07/06/23,June,Online Payment,Delivered,Late,Non Indian-Veg
ord_15881,Karan Sharma,Marathahalli,Ananya Reddy,Pizza,300,33,3,07/06/23,June,Online Payment,Delivered,Late,Non Indian-Veg
ord_15882,Naveen Kumar,Koramangala,Rajesh Kumar,Fried Rice,150,19.5,2,07/06/23,June,Credit Card,Delivered,Before Time,Non Indian-Veg
ord_15883,Karan Sharma,Marathahalli,Sneha Verma,Sushi,350,28,1,07/06/23,June,UPI,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_15884,Rahul Sharma,MG Road,Pooja Sharma,Hakka Noodles,160,16,1,07/06/23,June,Online Payment,Delivered,On Time,Non Indian-Non Veg
ord_15885,Tanvi Gupta,BTM Layout,Ravi Tiwari,Hakka Noodles,160,14.4,1,07/06/23,June,Online Payment,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_15886,Rohit Singh,Indiranagar,Ananya Reddy,Masala Dosa,100,14,1,08/06/23,June,Online Payment,Delivered,On Time,Indian-Veg
ord_15887,Akash Gupta,Jayanagar,Ravi Tiwari,Veg Biryani,230,18.4,2,08/06/23,June,Online Payment,Delivered,Late,Indian-Veg
ord_15888,Arjun Shah,MG Road,Ravi Tiwari,Fried Rice,150,16.5,2,08/06/23,June,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
ord_15889,Akash Gupta,Jayanagar,Rajesh Kumar,Butter Naan,50,5.5,4,08/06/23,June,Online Payment,Delivered,On Time,Indian-Veg
ord_15890,Rahul Sharma,MG Road,Anil Gupta,Paneer Tikka,180,16.2,1,08/06/23,June,UPI,Delivered,On Time,Indian-Veg
ord_15891,Pooja Patel,BTM Layout,Ananya Reddy,Chicken Curry,200,12,2,09/06/23,June,Credit Card,Cancelled,Refund Not Initiated,Indian-Non Veg
ord_15892,Rahul Sharma,MG Road,Sneha Verma,Pasta,200,24,2,09/06/23,June,Credit Card,Delivered,On Time,Non Indian-Veg
ord_15893,Naveen Kumar,Koramangala,Sneha Verma,Veg Biryani,230,23,2,09/06/23,June,UPI,Delivered,On Time,Indian-Veg
ord_15894,Raj Kapoor,Malleswaram,Siddharth Singh,Fish Curry,190,28.5,1,09/06/23,June,Online Payment,Delivered,Late,Indian-Non Veg
ord_15895,Nisha Gupta,Koramangala,Ananya Reddy,Pav Bhaji,150,9,2,09/06/23,June,UPI,Delivered,Before Time,Indian-Veg
ord_15896,Sneha Jain,HSR Layout,Manoj Singh,Butter Naan,50,4.5,4,09/06/23,June,Online Payment,Delivered,On Time,Indian-Veg
